age,species,score
37.3044246481,Chimpanzee,4.86260593584
64.2264637701,Chimpanzee,8.35841118895
14.5579673467,Big brown bat,2.4173624199
22.7081362142,Big brown bat,4.23377914123
56.4799369695,Chimpanzee,7.50335841863
49.0468847105,Chimpanzee,7.24266859596
5.32172078582,African giant pouched rat,2.53598532203
43.5047279949,African elephant,6.28341889436
7.73440306234,Chinchilla,1.30451854872
38.6057451742,Brazilian tapir,5.06060242439
57.1632878636,Chimpanzee,7.25844892988
62.1666601711,Chimpanzee,9.55779147129
3.7792651504,African giant pouched rat,0.80661300773
11.9577674984,Arctic Fox,2.11185536328
14.9560149654,Arctic Fox,2.18205092942
45.4544408841,Chimpanzee,5.77725075792
26.2157887181,Brazilian tapir,4.65745718054
57.4472310651,Chimpanzee,8.3872313035
12.9986566719,Arctic Fox,2.41490968504
23.5815742863,Big brown bat,3.66592359052
25.6261164846,Brazilian tapir,5.06035283276
46.7171209194,African elephant,6.53638178009
52.2244180126,Chimpanzee,6.05099002265
6.62527260567,Chinchilla,1.05406054525
26.8505306365,Baboon,4.7837138786
32.2138575293,Cat,6.72913758122
26.0017402186,Brazilian tapir,5.41713795051
21.1359934819,Cat,3.05194985714
33.2163296191,Cat,4.95440816307
44.6344719525,Chimpanzee,5.23560742223
4.51956875669,African giant pouched rat,1.57685489155
4.30670213555,African giant pouched rat,1.18205629684
58.4030953891,Asian elephant,8.14915839224
7.56364633021,Chinchilla,1.73978622168
44.8985512263,Chimpanzee,6.10109395898
33.5910128396,Brazilian tapir,7.5804998701
35.3157093353,African elephant,4.98944230297
32.1649935479,Baboon,5.07497858042
3.87659106534,African giant pouched rat,0.442258448676
32.284863284,Brazilian tapir,6.36416216154
34.358774477,African elephant,6.54418227133
8.28295654701,Chinchilla,1.50279532049
4.2534104242,African giant pouched rat,2.35903111613
25.7705219868,Baboon,4.56404737108
40.4410526722,Chimpanzee,5.75797889698
27.7682013721,Brazilian tapir,6.2587263975
29.3009442637,Cat,4.92855505943
79.0805298107,Asian elephant,11.3942764256
29.4650519235,Brazilian tapir,6.55664117559
56.7568792015,Chimpanzee,6.96502085876
27.1740588261,Brazilian tapir,5.38146054227
15.3516726795,Big brown bat,4.03504694731
76.7061911839,Asian elephant,11.0033351759
21.4522844953,Cat,4.21489372545
34.0374135485,Baboon,5.60607776401
31.8697351502,Baboon,4.82998370328
30.0781808897,Brazilian tapir,5.96770261261
7.44657905577,Chinchilla,1.91213363225
62.3184803804,Chimpanzee,9.49030847707
34.8350815416,Baboon,7.385965228
7.83781339926,Chinchilla,1.77816671388
25.5403518567,Baboon,3.72783165605
24.9570789398,Baboon,4.58341177439
25.1370142364,Brazilian tapir,4.64890710993
45.2764622606,African elephant,5.84279341377
34.3981842703,Baboon,6.34283815733
17.0594642893,Big brown bat,2.82432058846
11.9920891882,Arctic Fox,3.08948318113
11.1746392954,Arctic Fox,2.13329894138
32.5611307318,Cat,5.96203023456
6.33936601576,Chinchilla,1.61734708075
39.1025884079,African elephant,5.92392577739
39.7328855974,Chimpanzee,5.20415485237
11.0763258671,Arctic Fox,2.49882749654
38.3329022402,African elephant,5.5343583222
48.5152479971,African elephant,7.33217773157
25.5614380878,Cat,4.52439956795
64.5855593389,Chimpanzee,9.56562639946
21.4048419186,Big brown bat,3.07943505384
60.8464983924,Chimpanzee,7.72047112174
52.4461870256,Chimpanzee,7.38097775302
18.257197364,Big brown bat,4.21258502891
23.3472824249,Brazilian tapir,4.96303149279
4.93833802296,Chinchilla,1.44188793682
26.4639466252,Baboon,3.8518684791
60.2057599246,Chimpanzee,7.01556711662
17.2636342362,Arctic Fox,4.26519905281
8.84149163258,Chinchilla,1.7182420917
12.9716601915,Arctic Fox,3.23988859439
33.2166329856,Brazilian tapir,6.19166199952
48.5557468381,African elephant,5.73987035583
28.1104727665,Baboon,4.49703919952
47.0511038354,African elephant,5.48790608158
31.0546429928,African elephant,5.31334442131
46.6645051953,Chimpanzee,7.1405428858
38.2160724785,Chimpanzee,5.62605023224
51.1557483611,Asian elephant,6.54404008889
15.3026424534,Arctic Fox,4.09322927882
40.9627659962,African elephant,6.0711691276
24.7272237773,Baboon,5.0318676081
28.3324348879,Cat,6.29181634563
22.4117166784,Cat,4.35578682777
48.6933094649,African elephant,6.87007484003
27.9057606568,Brazilian tapir,5.14713417789
7.24691400412,Chinchilla,1.02568003165
50.84017189,Chimpanzee,6.14362825671
6.78810068705,Chinchilla,3.69086893332
23.5724203306,Big brown bat,4.73481233718
32.9864451557,Brazilian tapir,5.37536907339
29.3728711877,Brazilian tapir,4.23039569202
13.0541302253,Arctic Fox,3.08614307417
34.28992373,Cat,6.0924382066
17.3362003221,Arctic Fox,2.32860582169
13.039889652,Arctic Fox,2.1205365816
24.2231190738,Baboon,4.0710957142
23.0063227601,Baboon,4.8844175897
55.235339448,Asian elephant,6.6965037004
14.0496091211,Arctic Fox,3.54471969155
16.9950374264,Arctic Fox,3.64490011951
23.7061887516,Brazilian tapir,4.53393639189
25.2612009766,Cat,4.85543837952
12.528588331,Arctic Fox,3.03839300652
32.8586358607,Brazilian tapir,7.41311405214
3.47000814559,African giant pouched rat,0.629209127429
30.8778722235,Baboon,4.85680807769
31.9485698164,African elephant,6.25683796813
16.1922159945,Big brown bat,2.50715447902
33.9909764468,Baboon,6.56806430009
46.8452770243,Chimpanzee,7.05798734854
47.2153111499,Chimpanzee,6.88732244225
10.0399365104,Arctic Fox,1.6391079158
25.6009331768,Baboon,4.76352536609
32.5329456509,Cat,4.87812549639
6.90771250173,Chinchilla,2.18180120054
13.3227848615,Big brown bat,2.84846431442
32.541666795,Brazilian tapir,5.5820901405
77.2711288955,Asian elephant,9.35726670633
5.47163753372,African giant pouched rat,0.71674140537
16.908766192,Arctic Fox,3.86494822519
69.1720198967,Asian elephant,8.65075698203
4.38336153688,African giant pouched rat,1.61401100417
27.2384638145,Cat,4.94438426265
32.8560407968,African elephant,5.05912783855
29.4912142421,African elephant,4.74954548893
19.965779832,Baboon,2.75539806728
43.8516516633,African elephant,5.64848092054
5.34861303024,Chinchilla,2.37973041309
11.1280226508,Arctic Fox,2.74099478444
4.22717460532,African giant pouched rat,1.28034130283
19.4597498296,Big brown bat,3.5824830976
54.4197365729,Asian elephant,7.17034265089
15.2442042239,Arctic Fox,2.59009973013
22.427714389,Big brown bat,3.66874312421
61.1130011639,Asian elephant,8.65346960969
4.97577964652,African giant pouched rat,1.58980630965
27.0526345741,Baboon,4.50748702299
32.6883319734,African elephant,6.23012227058
38.1294350544,Brazilian tapir,5.24832259592
80.5346008547,Asian elephant,9.43979560245
83.8318792523,Asian elephant,9.6874635968
19.9871799149,Baboon,3.81522303667
8.42000797813,Chinchilla,1.24958292316
36.1613570341,Chimpanzee,4.25223109343
7.56610228299,Chinchilla,1.42257257572
88.7732811599,Asian elephant,10.9589735651
11.0800072963,Arctic Fox,2.12303114947
30.5131849966,Brazilian tapir,4.53208777883
15.988335454,Arctic Fox,3.6496459881
8.77380068137,Chinchilla,2.02582303727
4.24884274657,African giant pouched rat,0.882497301878
6.06331901185,Chinchilla,3.10910805439
29.6231361912,African elephant,5.94439385166
53.6562008817,Asian elephant,7.57805430623
32.7271088153,Cat,6.5081024433
5.03068825803,African giant pouched rat,2.33193772225
4.48361276767,African giant pouched rat,2.19157400123
23.9119884761,Big brown bat,4.57530458425
31.8930798345,Cat,6.61500735612
13.306982972,Arctic Fox,3.40090925693
51.4227426211,Chimpanzee,7.07917546868
63.7632997632,Asian elephant,7.78042853489
10.1086056953,Arctic Fox,1.95330479771
29.0070887552,Cat,5.36041387324
48.4798281488,African elephant,5.60457598069
5.86999460932,Chinchilla,2.28819798646
38.7612185745,African elephant,4.91598721678
4.95272837205,African giant pouched rat,2.51334386006
32.053090282,Baboon,7.08723613162
24.1312037346,Cat,5.00127720663
25.769198996,Baboon,4.47262751483
13.311458155,Arctic Fox,2.38142750367
21.554609953,Big brown bat,4.59238593038
26.0028514252,Brazilian tapir,4.72755207609
62.5617957717,Chimpanzee,9.18154839147
4.85664994302,African giant pouched rat,1.90524897322
5.8066140924,African giant pouched rat,3.17906193585
8.27067141608,Chinchilla,1.46631145036
48.4425375646,African elephant,6.27889144777
33.3698933509,Baboon,6.07543416171
10.3360805806,Arctic Fox,2.3059356072
54.4297029238,Chimpanzee,6.99718816044
21.3890641039,Cat,4.46475926845
31.0708488988,Baboon,6.5491491555
22.6187842382,Big brown bat,3.91535957639
34.9970809283,African elephant,5.50058602006
21.4450452096,Brazilian tapir,3.54040680014
30.3711270028,Brazilian tapir,5.21426257844
54.3122146663,Chimpanzee,8.03205933907
8.272398411,Chinchilla,1.90845506854
4.52094198387,African giant pouched rat,1.74034826582
4.95268673869,African giant pouched rat,1.11891125669
55.0181202696,Asian elephant,6.79688837646
6.31566972963,Chinchilla,1.02021143533
35.048949154,Baboon,4.52241053754
22.5829403586,Brazilian tapir,3.79843644019
57.6246440942,Chimpanzee,8.3972248312
87.9020476633,Asian elephant,11.5259871283
38.2685950878,African elephant,4.74336845808
21.1806711048,Baboon,4.70307850118
4.72397070499,African giant pouched rat,1.43098833133
43.8326251916,African elephant,5.60169213481
42.7422082591,Chimpanzee,5.77284882745
43.0518853852,African elephant,6.43279041748
17.4251590565,Arctic Fox,2.7054583285
63.8680813824,Chimpanzee,9.55713612587
54.7568766742,Asian elephant,6.97126618416
72.2548573295,Asian elephant,8.50762970371
4.80962275491,African giant pouched rat,1.60898963848
33.3579582938,Cat,4.93482922438
7.31843523221,Chinchilla,1.87039148086
4.94017085143,Chinchilla,2.61796262169
40.5409998442,Chimpanzee,6.01189678184
34.8335581632,Brazilian tapir,7.03825713343
33.9644564782,African elephant,6.30923442668
15.4234603448,Arctic Fox,3.23859148936
41.0601797586,Chimpanzee,5.52380960253
18.9240732866,Big brown bat,2.68725159415
8.31269115576,Chinchilla,1.36779804244
25.2085032212,Baboon,3.56642095464
38.2068458492,Brazilian tapir,5.13348681358
33.7934612332,Brazilian tapir,7.29196880185
5.76877131086,African giant pouched rat,3.14777040159
37.6468473287,Brazilian tapir,5.02849666364
32.6006856887,Brazilian tapir,7.40241217188
8.18669163452,Chinchilla,1.55635424038
27.6187098081,Baboon,5.36223319283
8.86754331684,Chinchilla,1.74439216588
35.6119519293,Cat,5.34217936238
13.9817406358,Arctic Fox,3.37968064733
15.8214220959,Arctic Fox,2.22602593039
4.46535410375,African giant pouched rat,2.24319487537
12.0847286101,Arctic Fox,1.58477131522
17.2595986637,Big brown bat,3.1742705924
6.42878055175,Chinchilla,1.98874174019
35.9376894988,Cat,4.24217941341
41.3306964872,African elephant,5.90116932574
16.3505437655,Arctic Fox,3.60436650148
15.8380422917,Arctic Fox,4.1718280708
32.5047718749,Baboon,5.0876166863
36.4205611903,Brazilian tapir,4.46849357664
6.55117212232,Chinchilla,2.8947483088
21.9776507528,Big brown bat,3.51967578452
4.69207378303,African giant pouched rat,0.906135623237
65.8510929811,Asian elephant,9.69341181187
57.7130799799,Asian elephant,7.08819161137
40.0530423142,Chimpanzee,6.111231138
20.7360988057,Baboon,4.41992147436
34.6320509897,Cat,6.92796514058
4.45207363223,African giant pouched rat,0.543007924687
64.7535386974,Asian elephant,8.44663501852
48.0791295471,African elephant,6.03098188003
4.90682182122,African giant pouched rat,2.68960926733
21.8691535325,Baboon,3.06390191879
15.2089374637,Arctic Fox,3.04787065721
5.08432171073,African giant pouched rat,1.02652857062
32.5773134049,Cat,7.08135856499
44.1778741904,African elephant,5.73032703424
27.626446888,Brazilian tapir,4.69865881623
22.4680207541,Big brown bat,4.26207904592
88.6152467527,Asian elephant,12.2885306532
6.1612032563,Chinchilla,2.10220139309
10.3958936875,Arctic Fox,1.48592169922
83.3290576925,Asian elephant,9.87913001103
10.5313964588,Arctic Fox,2.40263923591
18.717913019,Big brown bat,4.85533399604
19.368725842,Big brown bat,5.20322035955
35.5244779596,Brazilian tapir,5.02196019913
7.3494471657,Chinchilla,1.22733727658
23.2922496449,Brazilian tapir,4.15428483184
32.3530860846,Baboon,6.9776996197
32.1798907733,Brazilian tapir,5.01670275355
37.0009698644,African elephant,4.79724489467
57.251425173,Asian elephant,8.00635262779
14.701488287,Big brown bat,1.93433701896
27.4423117067,African elephant,4.45332782746
45.5850678717,African elephant,5.85072055009
16.8933940163,Arctic Fox,3.67930288883
25.5272701703,Cat,3.76303685597
27.5896175786,Brazilian tapir,4.52348266788
51.7707628504,Asian elephant,7.61651580885
55.5881105165,Asian elephant,6.44491697373
5.54286645565,African giant pouched rat,1.88895887044
7.88598429441,Chinchilla,1.50068464663
11.5806021984,Arctic Fox,2.0601260121
19.2431480454,Big brown bat,4.04907497056
22.5582032499,Brazilian tapir,3.20915191329
8.62550802381,Chinchilla,1.37257176369
22.4320214627,Brazilian tapir,4.11298258929
89.4933928851,Asian elephant,10.4236561355
34.0719872566,Brazilian tapir,6.58329208438
52.1835940787,Chimpanzee,6.76419317619
52.7821035271,Chimpanzee,7.34835744701
29.359293378,Cat,5.26743088779
70.0068581076,Asian elephant,8.92220064582
25.3408291669,Baboon,3.86880928158
13.4103438047,Arctic Fox,1.9678996661
14.6061526488,Arctic Fox,2.29640605604
50.5208304018,Chimpanzee,6.78222038049
3.59098402595,African giant pouched rat,0.75783843312
46.1414963815,Chimpanzee,6.20367567331
24.6768621892,Big brown bat,4.14039990325
6.92627991373,Chinchilla,2.72190422103
22.7998589284,Baboon,4.24818504983
4.92591085103,Chinchilla,0.906106625645
34.6483374685,Brazilian tapir,5.86666216945
19.23146834,Baboon,2.33585965406
4.95174853053,African giant pouched rat,1.68757793809
34.4306468916,Brazilian tapir,7.79261941547
37.2002054196,Brazilian tapir,4.32159736067
37.744717437,Brazilian tapir,4.82308239048
4.67425443802,African giant pouched rat,1.42234627981
85.9671075018,Asian elephant,10.9863735848
11.5884065003,Arctic Fox,1.8006579555
11.383825658,Arctic Fox,1.67741025765
47.0939944604,African elephant,5.83972246155
27.020385877,Baboon,5.42330954939
27.5317564546,Brazilian tapir,6.01937101129
72.5038066624,Asian elephant,9.88882661156
80.6471510553,Asian elephant,11.1510883672
37.1931107691,Brazilian tapir,5.00458800102
33.3466541125,Brazilian tapir,5.63630409876
34.7475474091,Brazilian tapir,6.21516873658
31.2911572282,Brazilian tapir,6.31978083662
5.26051019606,African giant pouched rat,1.21326876461
17.5594021478,Arctic Fox,4.33162687464
61.0197127232,Asian elephant,8.1276793864
41.771032235,African elephant,5.08333838582
7.8520605638,Chinchilla,2.05902239526
5.84319802511,African giant pouched rat,3.06022172789
5.54901231516,Chinchilla,1.7952996078
85.1011835086,Asian elephant,10.2705661672
22.569227312,Cat,3.24192965054
36.6276235008,Chimpanzee,5.48235352622
7.17288072824,Chinchilla,1.0776797068
15.53326914,Arctic Fox,3.51336024461
33.1916891684,Baboon,6.26031262295
38.0779267049,Chimpanzee,4.88923881055
6.22231377468,Chinchilla,3.07979308621
7.57441669351,Chinchilla,1.02766321917
30.9565835761,African elephant,6.67355185364
22.11774699,Brazilian tapir,3.1634554004
47.6193278112,African elephant,6.75706285234
15.2763172702,Arctic Fox,3.3411680495
34.7086035109,Cat,7.59369833695
38.929268286,Brazilian tapir,5.58756294364
30.1548903592,African elephant,4.5190760979
33.9667714044,Brazilian tapir,5.39089091348
32.3314522833,Brazilian tapir,4.65378664918
18.9566039826,Big brown bat,3.03906558707
23.696765368,Big brown bat,4.28170194654
40.8701127702,African elephant,5.89116395105
37.3466651792,Brazilian tapir,5.50577245118
29.9695988005,Baboon,6.37078926552
6.45674385135,Chinchilla,2.54266636777
33.3181760494,African elephant,6.71445930766
74.9631640784,Asian elephant,9.79443423439
25.8876378918,Brazilian tapir,4.02181155993
4.03224350516,African giant pouched rat,1.04434644438
31.9207783041,Brazilian tapir,5.41776340163
5.67942123314,African giant pouched rat,2.34117833449
14.2571816394,Big brown bat,3.02415923671
77.5210299426,Asian elephant,11.4917798426
39.674955564,Chimpanzee,5.64078128872
37.454085098,Brazilian tapir,4.61166617316
4.13935342005,African giant pouched rat,1.61955953347
26.2359406466,Baboon,4.05994212142
18.3290056115,Big brown bat,4.87545547702
17.2481584182,Big brown bat,2.82817535572
15.0346219697,Arctic Fox,1.99874888433
58.3800641961,Chimpanzee,8.04966207062
46.9357669159,African elephant,6.28860954628
55.0171337768,Chimpanzee,8.32436351214
16.7540141532,Arctic Fox,2.94688119832
5.45150138879,Chinchilla,1.87838844318
17.8249207367,Arctic Fox,2.48289692954
35.4506170915,Cat,5.34483978659
22.078255884,Big brown bat,4.51145230169
53.3107601101,Asian elephant,7.59224401152
22.8208948082,Cat,4.635211035
70.7278353219,Asian elephant,9.73999650245
15.8873230517,Big brown bat,4.17115484762
33.6610816803,Cat,4.95485532315
73.9469648625,Asian elephant,10.8098820564
36.9263687472,Brazilian tapir,5.08868801553
28.4494264679,African elephant,4.4782338237
11.1467081662,Arctic Fox,2.21710018594
33.6413004399,Brazilian tapir,7.35680083194
3.62680111191,African giant pouched rat,0.908301655177
28.9422871244,Cat,4.93239858768
20.4924616913,Big brown bat,4.2046750093
3.27731819481,African giant pouched rat,1.70889612186
34.578792323,Cat,5.28374648757
75.5273538674,Asian elephant,10.124258523
34.4637807856,Cat,7.57782685724
16.7916431372,Big brown bat,3.65152466813
25.1648013864,Baboon,4.62757208651
47.7008454017,African elephant,5.94943820164
42.9920043178,African elephant,6.11184983289
6.64683048264,Chinchilla,1.64570002409
29.7740060038,African elephant,5.72040292023
27.0940572688,Brazilian tapir,5.71773135501
21.9550600748,Big brown bat,3.7302099142
39.1756826243,Brazilian tapir,4.92252427517
23.7603508218,Baboon,3.52710421112
4.64591550894,African giant pouched rat,2.39527608348
6.07880237879,Chinchilla,0.79795215451
15.825475963,Arctic Fox,2.14095098963
36.3612553224,Cat,4.92530901096
30.334675296,Brazilian tapir,5.35329183206
19.6394317043,Big brown bat,3.15252219762
28.97625717,Brazilian tapir,4.8207325677
4.67473595191,African giant pouched rat,2.33360579477
5.22671915085,African giant pouched rat,1.91957160144
17.2072537004,Arctic Fox,3.76806759139
33.388451001,Baboon,6.7542405179
30.5344562356,African elephant,6.76496637266
17.8679872657,Arctic Fox,3.36120335213
24.7934839748,Baboon,4.54765031597
39.8506703851,Chimpanzee,5.28838506514
35.3144914679,Brazilian tapir,4.66464075113
44.9265540382,Chimpanzee,5.91704446886
5.83219054573,Chinchilla,2.60944545606
5.66291273434,Chinchilla,1.67395946077
18.4305329891,Big brown bat,3.53484876084
34.0800811059,Baboon,5.25945772389
22.4285462333,Brazilian tapir,4.88938388337
56.9078951979,Chimpanzee,7.09214860828
21.1110439658,Cat,4.18274138683
16.615863242,Arctic Fox,3.49688521605
33.9910690892,African elephant,5.33580278653
40.2538162885,Chimpanzee,5.77667330656
4.29733071331,African giant pouched rat,1.19820867092
24.6474755842,Big brown bat,3.67245429358
5.44658111614,Chinchilla,2.05852759607
4.53921540016,African giant pouched rat,2.02843995213
64.380943804,Asian elephant,9.00652633933
34.840384423,Cat,7.7258234687
41.4330201605,Chimpanzee,6.29622806872
3.18326810705,African giant pouched rat,0.396868968418
87.4984398642,Asian elephant,11.4386110532
75.0617351758,Asian elephant,8.94789148962
44.3596654421,African elephant,6.37347335257
10.1310572272,Arctic Fox,1.31517179224
48.7030393153,African elephant,7.02910988219
86.2587168705,Asian elephant,11.010201215
21.1448380696,Big brown bat,2.97701658953
24.1113423873,Brazilian tapir,5.29290979264
68.1628047202,Asian elephant,8.47096038249
25.4221972496,Baboon,5.51183717634
34.8441058306,Cat,5.58466900374
33.1797321561,Brazilian tapir,5.51742111312
24.085651077,Big brown bat,5.1172764569
27.9840099401,Brazilian tapir,4.09186713019
25.8550502136,Brazilian tapir,5.62459748657
4.36513248123,African giant pouched rat,2.21880529484
4.50646636667,African giant pouched rat,1.0427142881
51.215471794,Chimpanzee,6.79906152854
27.458200276,Cat,4.35627661038
30.3843412697,Baboon,6.17351260272
28.5243503223,Cat,4.2622171189
22.4817251562,Baboon,5.06298831666
32.593507022,Brazilian tapir,5.83030080442
26.8365321615,Baboon,4.2222324234
3.23708599509,African giant pouched rat,1.04466340806
23.4873705182,Cat,4.86494773439
35.0243196088,Brazilian tapir,4.67273825316
5.4487807192,African giant pouched rat,1.69460930301
5.83347208421,African giant pouched rat,0.683975143295
34.4671496691,Brazilian tapir,7.55700567987
33.2794948184,Cat,5.64001423467
16.4620608726,Arctic Fox,2.52939444735
29.9401267046,Cat,5.35870946164
8.16153120413,Chinchilla,1.96053491389
11.9245885147,Arctic Fox,1.46274942424
65.2824203574,Asian elephant,9.61437016066
5.92547159989,Chinchilla,3.06921698345
30.7848264273,Baboon,5.80743675396
4.19812400451,African giant pouched rat,0.557533088478
44.0661500712,Chimpanzee,5.25926580776
24.2294828585,Cat,4.8157010263
60.9811659447,Chimpanzee,7.74225931049
87.077442949,Asian elephant,10.124761242
30.9233988819,Baboon,5.83494212042
4.07613609364,African giant pouched rat,1.42348174614
4.58254175521,African giant pouched rat,1.65934607223
28.0333701692,Cat,4.4678339745
24.6119788343,Brazilian tapir,4.11805146192
15.6280580949,Big brown bat,3.61427142916
10.546356772,Arctic Fox,2.0590630162
14.356261576,Arctic Fox,1.79722756657
34.1770378344,Cat,7.11729208665
28.8575145082,Baboon,4.1654031276
30.718587076,Baboon,4.47535146376
24.1438048255,Brazilian tapir,3.68276003911
4.60994141772,African giant pouched rat,2.45425771436
4.00963645834,African giant pouched rat,0.905686214353
24.4135618589,Baboon,3.8842895069
23.0271631293,Brazilian tapir,3.80979506716
38.3876068228,African elephant,4.90332839834
11.1206859847,Arctic Fox,3.01915982705
19.1476032549,Big brown bat,4.66846224674
5.95653146246,Chinchilla,2.4885576006
53.2215642318,Chimpanzee,6.63641876069
26.8641478552,Cat,5.01554452727
23.6477268722,Big brown bat,3.37607759189
4.89420618294,African giant pouched rat,1.37396850002
3.70655803193,African giant pouched rat,1.17038142342
17.6224218543,Arctic Fox,2.32556595344
7.09074834654,Chinchilla,1.06518824827
69.6536556314,Asian elephant,8.09871746208
31.1381359059,Brazilian tapir,5.60500921421
54.5671970614,Asian elephant,8.38930673733
22.9195418981,Baboon,3.86274909651
35.42430305,Brazilian tapir,4.15959719825
4.96448057248,Chinchilla,0.929507760479
69.7172452758,Asian elephant,9.14394979477
5.11319206463,Chinchilla,0.776171607214
12.101204277,Arctic Fox,2.41236232318
5.69002542122,African giant pouched rat,2.98011623707
3.87705528163,African giant pouched rat,1.7466676399
42.9716358635,African elephant,5.92095455979
5.49796454227,African giant pouched rat,2.14638930364
7.77177955874,Chinchilla,1.89472488085
62.8182832967,Chimpanzee,7.29130038415
15.2862219357,Arctic Fox,1.88693597244
48.5526224885,Asian elephant,7.14154306084
49.3430678867,Asian elephant,7.14677408777
30.444629733,African elephant,6.4267578521
49.0689828741,Asian elephant,5.74694554374
30.5672374531,Brazilian tapir,6.16886549791
21.2717486164,Baboon,3.22919971276
45.1888392793,Chimpanzee,6.39980984213
3.43249365471,African giant pouched rat,0.454081609495
16.8522561649,Arctic Fox,3.60319181533
19.1878745475,Baboon,4.24337021221
22.8396517468,Big brown bat,4.32727389486
56.0873829535,Asian elephant,7.77498994731
5.37852572874,African giant pouched rat,1.67127785849
17.788273032,Big brown bat,3.457975308
27.7955779449,African elephant,5.39317632957
13.3785051343,Arctic Fox,2.89400792832
24.0783821796,Baboon,3.67231185207
30.4264265942,Baboon,5.13208765964
16.3538578133,Arctic Fox,2.02764455079
32.816722594,Cat,5.3882960513
21.7460176067,Cat,3.79448669252
4.97756174674,Chinchilla,1.51539340296
26.9529564255,Baboon,6.06253899351
23.0319653203,Cat,3.51364344592
8.34675945984,Chinchilla,1.27284279426
15.6337540008,Arctic Fox,2.31292378462
73.0004157454,Asian elephant,10.6081578747
55.3664572223,Chimpanzee,7.54286543921
22.6033289179,Cat,3.63213048308
63.2805766017,Asian elephant,8.07470701004
11.6404875005,Arctic Fox,3.12529779845
5.87244787449,Chinchilla,1.23171149023
36.9536809016,African elephant,5.0787981305
58.6657830075,Chimpanzee,8.26088055626
60.5845232905,Chimpanzee,9.22652474369
17.4573848568,Big brown bat,3.03889951633
36.0540924371,Cat,5.07610579576
7.6139897999,Chinchilla,1.56778659081
20.3596132251,Cat,4.08770337845
31.4178010694,Baboon,4.88563120834
30.5086746952,African elephant,6.47674704369
5.27994509423,African giant pouched rat,1.88652507288
44.5984497152,African elephant,6.49064780842
19.5794518457,Big brown bat,4.5183509156
24.7666292425,Brazilian tapir,4.84399272391
26.8745750974,Cat,5.88020523462
8.56766704143,Chinchilla,2.07974965036
51.0912380488,Asian elephant,7.77244715431
3.23444226481,African giant pouched rat,0.820673400105
3.83843766121,African giant pouched rat,1.46618499661
13.3512890393,Arctic Fox,2.29312806556
16.9376894917,Arctic Fox,2.84926285408
62.3809156993,Asian elephant,9.27149772656
32.1394127168,Cat,4.808495616
56.5235222724,Chimpanzee,8.31467226471
13.4051741314,Arctic Fox,1.97208299421
36.0200666285,Chimpanzee,5.18260624704
5.20468562086,Chinchilla,2.47320099028
80.390744583,Asian elephant,11.4020235165
38.0608803579,Chimpanzee,4.62214611369
47.0201085723,African elephant,5.48836841472
16.4794432032,Big brown bat,4.13842331533
31.7503911619,Cat,6.40879841777
40.0802470509,African elephant,5.51188790065
20.1967318852,Big brown bat,4.43115806476
21.6877401608,Cat,3.76172154547
46.3626526495,Chimpanzee,5.63477361527
35.7465435201,Brazilian tapir,5.25691885585
14.1801310318,Arctic Fox,2.36223807923
26.8933177237,Cat,4.00901088202
28.6384924345,Brazilian tapir,5.007631047
26.2693752524,Cat,3.91384052673
81.485670245,Asian elephant,9.48959468215
35.1842352425,African elephant,5.36344285241
56.7025594435,Chimpanzee,6.94721057632
36.7889960299,Chimpanzee,4.56277671434
47.7434737045,Chimpanzee,6.99407645058
33.4879680326,Cat,6.26574742636
19.1697783181,Baboon,3.76468345562
62.1369996347,Chimpanzee,8.77677421213
55.5812107415,Chimpanzee,7.03929963521
22.4433345186,Baboon,4.21510942238
29.5294374994,Baboon,6.06207971765
28.8696478061,Cat,4.09395526422
4.34900559437,African giant pouched rat,0.868254311293
32.8734556607,Cat,5.47727919208
40.9974317707,Chimpanzee,5.24269777911
3.73686061064,African giant pouched rat,0.941472288692
54.3548735775,Asian elephant,8.2331029622
62.4558961451,Chimpanzee,9.58040083089
88.0728413659,Asian elephant,12.7987388647
4.13701280646,African giant pouched rat,1.32213089213
12.863855438,Arctic Fox,2.09109033281
8.04816328044,Chinchilla,1.18222857929
4.42168034602,African giant pouched rat,1.50181769814
33.9707881119,Cat,5.1436178378
83.4715735769,Asian elephant,10.2916966191
38.6485767693,Brazilian tapir,5.6504661828
21.6723629867,Cat,3.13891329187
8.43374100919,Chinchilla,1.81017899988
55.6252409429,Chimpanzee,6.5991733545
4.54849388757,African giant pouched rat,2.12146515897
17.4092572121,Arctic Fox,2.83918041557
25.3706452206,Brazilian tapir,4.07222224198
56.8117533118,Chimpanzee,8.08014742718
40.3168603159,African elephant,5.69347278661
46.0220956359,African elephant,6.59453137104
23.5734551222,Big brown bat,3.35171453081
35.3081415697,Chimpanzee,4.95171631778
31.8403627552,Baboon,6.73504906419
5.02309603809,African giant pouched rat,2.75256331494
10.0048013426,Arctic Fox,1.99110191908
13.0629447854,Arctic Fox,3.01969683264
30.3957322386,Brazilian tapir,5.51328731168
8.32722421838,Chinchilla,2.22554666655
39.2150411439,Chimpanzee,5.13463882404
5.85369182656,Chinchilla,1.81806983669
14.9860063105,Big brown bat,1.87203982584
40.5136680301,African elephant,5.94815474173
81.0525191283,Asian elephant,12.3428597056
47.4040606041,Chimpanzee,6.23032307882
7.87367350565,Chinchilla,1.26005939321
19.2018375447,Big brown bat,3.68395991579
18.0190081324,Big brown bat,4.49402252221
